,,,,,,,,
,,,,Red Nacional de Acelerografos de Colombia,,,,
,,,,,,,,
Parametros de Consulta,,,,,,,,
Fecha Incial,01/06/1993,Municipio,04/01/2018,,,,,
Latitud Minima,-5,Latitud Maxima,14,,,,,
Longitud Minima,-90,Longitud Maxima,-66,,,,,
Magnitud Minima,0,Magnitud Maxima,9,,,,,
Profundidad Minima,0,Profundidad Maxima,700,,,,,
Total Registros,1834,,,,,,,
,,,,,,,,
Sismicidad Registrada,,,,,,,,
Fecha,Hora_UTC,Departamento,Municipio,Latitud(Grados),Longitud(Grados),Profunidad(Km),Magnitud(Ml),Magnitud(Mw)
1999/11/11,02:52:22,BOYACA,LABRANZAGRANDE,5.6,-72.659,3.8,3.9,
1999/11/13,01:45:13,BOYACA,SAN EDUARDO,5.183,-73.022,4,3.8,
1999/11/22,10:41:11,SANTANDER,PIEDECUESTA,6.895,-73.025,156.6,4.7,
1999/12/03,07:28:04,CUNDINAMARCA,PULI,4.74,-74.685,3.9,3.8,
1999/12/05,13:00:10,SANTANDER,CURITI,6.648,-73.079,151.6,4.6,
1999/12/11,00:32:47,BOYACA,TIBASOSA,5.754,-73.005,.1,2.4,
1999/12/12,11:43:57,SANTANDER,CEPITA,6.847,-73.011,159,5.3,
1999/12/29,07:18:03,HUILA,COLOMBIA,3.52,-74.683,26,2.3,
1999/12/31,17:05:31,SANTANDER,LOS SANTOS,6.791,-73.059,155.3,4.5,
2000/01/02,09:54:28,CHOCO,QUIBDO,5.986,-76.984,1.3,3.3,
2000/01/04,14:53:12,HUILA,GIGANTE,2.329,-75.543,1.2,3,
2000/01/11,00:18:45,NARINO,EL TAMBO,1.387,-77.349,2.5,2.8,
2000/01/15,20:00:29,SANTANDER,LOS SANTOS,6.867,-73.084,160,4.9,
2000/01/17,12:20:06,ARAUCA,FORTUL,6.672,-72.038,1.9,5.9,
2000/01/20,07:56:51,META,URIBE,3.289,-74.509,.1,3.3,
2000/01/28,08:49:31,CHOCO,JURADO,7.6,-78.027,5,5.4,
2000/02/02,23:40:16,CAUCA,LA VEGA,2.004,-76.523,1.7,4.9,
2000/02/04,15:10:42,QUINDIO,CALARCA,4.469,-75.633,11.9,3.8,
2000/02/05,21:52:07,SANTANDER,VILLANUEVA,6.769,-73.206,160,6,
2000/02/17,08:31:54,VALLE DEL CAUCA,ROLDANILLO,4.451,-76.182,123.9,4.1,
2000/02/20,12:24:31,SANTANDER,ZAPATOCA,6.807,-73.249,142.5,4.8,
2000/02/23,16:44:27,HUILA,GARZON,2.032,-75.587,.1,2.3,
2000/02/24,16:28:07,SANTANDER,SAN ANDRES,6.839,-72.851,1.7,3.3,
2000/03/05,02:30:39,TOLIMA,SANTA ISABEL,4.691,-75.09,.9,3.5,
2000/03/11,01:07:12,VALLE DEL CAUCA,EL CAIRO,4.637,-76.334,125,4.3,
2000/03/19,12:23:38,CHOCO,NUQUI,5.582,-77.632,2.5,4.9,
2000/03/24,18:41:26,SANTANDER,CEPITA,6.794,-73.034,160.6,5.3,
2000/03/28,19:23:48,ANTIOQUIA,EL BAGRE,7.681,-74.531,13.3,5.3,
2000/04/03,09:52:47,VALLE DEL CAUCA,GINEBRA,3.739,-75.941,200,5.3,
2000/04/05,08:41:52,SANTANDER,JORDAN,6.744,-73.104,157.3,5.7,
2000/04/07,02:28:11,BOYACA,PAJARITO,5.317,-72.604,3.4,4,
2000/04/07,01:20:06,HUILA,TELLO,2.857,-75.023,2.2,3.7,
2000/04/09,12:41:59,BOYACA,PAJARITO,5.39,-72.74,14.7,4.3,
2000/04/16,12:35:07,SANTANDER,LOS SANTOS,6.797,-73.11,148,5,
2000/04/28,19:30:54,CUNDINAMARCA,QUETAME,4.287,-73.85,0,3.3,
2000/05/19,14:46:19,SANTANDER,SAN ANDRES,6.805,-72.912,163.9,5,
2000/05/23,16:36:46,NARINO,FRANCISCO PIZARRO,1.99,-78.583,70.6,5.3,
2000/05/24,01:05:21,CUNDINAMARCA,PULI,4.721,-74.658,1.2,4.4,
2000/05/27,06:46:10,CHOCO,BAHIA SOLANO,6.299,-77.637,2.5,3.9,
2000/05/31,02:07:33,META,VILLAVICENCIO,4.217,-73.711,1.3,3.8,
2000/06/04,15:23:17,QUINDIO,CALARCA,4.549,-75.631,.6,1.7,
2000/06/10,04:55:10,QUINDIO,CIRCASIA,4.638,-75.65,1.2,2.8,
2000/06/10,14:16:44,HUILA,PITALITO,1.715,-75.994,3.8,3.6,
2000/06/14,01:26:25,QUINDIO,SALENTO,4.59,-75.593,24.1,3,
2000/06/24,00:35:41,QUINDIO,CALARCA,4.491,-75.554,19.8,2.6,
2000/06/24,14:21:39,CHOCO,BAHIA SOLANO,6.642,-77.569,2.5,4,
2000/06/26,18:43:56,VALLE DEL CAUCA,EL CAIRO,4.749,-76.422,110,4.3,
2000/06/27,19:55:34,META,URIBE,3.307,-74.522,54.9,3.8,
2000/06/27,07:10:31,NARINO,POLICARPA,1.555,-77.489,133.6,5.3,
2000/06/29,09:10:41,VALLE DEL CAUCA,EL DOVIO,4.457,-76.205,.9,3.2,
2000/06/29,14:50:01,QUINDIO,CALARCA,4.459,-75.596,7.5,3.4,
2000/07/25,16:10:48,SANTANDER,GUACA,6.918,-72.795,150,5.4,
2000/07/30,14:35:35,NARINO,VOLCAN GALERAS,1.178,-77.229,2.9,4.1,
2000/07/31,11:10:26,NARINO,NARINO,1.288,-77.293,11.7,3,
2000/08/01,01:34:33,NARINO,PASTO,1.265,-77.281,2.5,3,
2000/08/04,04:28:28,ANTIOQUIA,PUERTO BERRIO,6.464,-74.324,5,3.9,
2000/08/16,15:52:27,SANTANDER,CEPITA,6.832,-73.028,170,5.4,
2000/08/24,00:00:34,SANTANDER,LOS SANTOS,6.876,-73.065,175,4.8,
2000/08/28,16:48:18,TOLIMA,VENADILLO,4.674,-74.897,1.6,4.5,
2000/09/03,05:03:24,HUILA,COLOMBIA,3.36,-74.758,2.3,3.4,
2000/09/12,10:54:16,SANTANDER,LOS SANTOS,6.835,-73.083,150,5.9,
2000/09/26,01:40:17,NARINO,MAGUI,1.771,-78.225,2.5,4,
2000/09/28,04:53:38,CHOCO,BAHIA SOLANO,6.076,-78.174,35.6,4.5,
2000/09/29,17:54:03,CESAR,LA JAGUA DE IBIRICO,9.39,-73.27,150,4.8,
2000/10/03,08:48:12,SANTANDER,SANTA BARBARA,7.033,-72.828,160,5.2,
2000/10/08,20:12:33,NARINO,CUMBAL,.325,-78.213,6.2,5.3,
2000/10/14,04:01:45,CHOCO,BAHIA SOLANO,6.187,-77.576,37.1,3.7,
2000/11/01,17:13:47,VALLE DEL CAUCA,TULUA,4.08,-76.154,180,4.5,
2000/11/02,19:34:57,META,URIBE,3.525,-74.347,9.7,4.1,
2000/11/03,17:14:32,CUNDINAMARCA,CABRERA,3.665,-74.408,.6,3.7,
2000/11/08,06:59:57,CHOCO,JURADO,6.849,-77.601,41.7,5.9,
2000/11/08,19:39:41,CHOCO,JURADO,6.953,-77.847,2.5,4.8,
2000/11/09,13:59:31,CALDAS,VOLCAN NEVADO DEL RUIZ,4.49,-75.118,17.9,2.5,
2000/11/14,21:12:36,NARINO,PUERRES,.818,-77.278,3.4,3.9,
2000/11/14,21:03:17,NARINO,FUNES,.96,-77.395,0,3,
2000/11/19,23:24:20,SANTANDER,CEPITA,6.842,-72.983,160,5.2,
2000/12/14,03:13:38,CHOCO,BAHIA SOLANO,5.92,-77.439,1.3,3.9,
2000/12/16,09:12:21,CHOCO,JURADO,7.114,-78.002,2.3,5.5,
2000/12/17,06:13:24,SANTANDER,CEPITA,6.786,-72.947,161.9,5.9,
2000/12/24,18:27:12,SANTANDER,LOS SANTOS,6.784,-73.178,141.4,4.3,
2000/12/29,14:58:25,VALLE DEL CAUCA,TRUJILLO,4.192,-76.549,23.9,3.4,
2000/12/31,02:10:35,HUILA,BARAYA,2.983,-74.948,.5,4.5,
2001/01/05,17:03:03,SANTANDER,LOS SANTOS,6.797,-73.099,149.7,4.9,
2001/01/17,02:56:28,QUINDIO,CORDOBA,4.405,-75.616,7.3,2.8,
2001/01/30,01:39:38,VALLE DEL CAUCA,EL DOVIO,4.444,-76.307,126,3,
2001/01/30,06:38:36,CHOCO,BAHIA SOLANO,6.58,-77.686,31.9,2.9,
2001/01/31,17:15:00,VALLE DEL CAUCA,TULUA,4.009,-76.128,168.3,4.6,
2001/01/31,00:37:51,CHOCO,BAHIA SOLANO,6.484,-77.665,38.6,2.8,
2001/02/04,18:49:37,QUINDIO,CALARCA,4.492,-75.605,10.7,2.1,
2001/02/07,11:01:50,CHOCO,BAHIA SOLANO,6.368,-78.177,31.3,4,
2001/02/23,07:42:34,QUINDIO,SALENTO,4.629,-75.606,0,2.2,
2001/02/23,07:35:14,QUINDIO,ARMENIA,4.575,-75.679,0,2.4,
2001/03/06,19:37:41,HUILA,RIVERA,2.781,-75.09,84.3,3.9,
2001/04/02,20:58:32,CHOCO,TADO,5.124,-76.466,15.4,3.8,
2001/04/03,03:09:41,QUINDIO,LA TEBAIDA,4.486,-75.738,0,2.9,
2001/04/07,09:13:06,VALLE DEL CAUCA,BOLIVAR,4.409,-76.291,0,3,
2001/04/15,15:22:45,VALLE DEL CAUCA,BUENAVENTURA,3.895,-76.874,56,3.8,
2001/04/19,08:54:10,QUINDIO,ARMENIA,4.498,-75.68,4,2,
2001/04/21,23:28:47,VALLE DEL CAUCA,DAGUA,3.872,-76.782,32.1,4.3,
2001/04/21,23:32:34,VALLE DEL CAUCA,VERSALLES,4.606,-76.22,91.5,3.4,
2001/04/28,00:11:36,QUINDIO,CORDOBA,4.422,-75.66,22.3,2.9,
2001/05/03,16:13:53,SANTANDER,LOS SANTOS,6.834,-73.103,152.4,5.3,
2001/05/17,02:05:48,META,LEJANIAS,3.627,-74.315,0,3.9,
2001/05/18,15:04:18,SANTANDER,LOS SANTOS,6.839,-73.121,153.6,5.4,
2001/05/19,08:04:26,TOLIMA,ALPUJARRA,3.27,-74.911,25.7,3.4,
2001/06/01,17:33:36,QUINDIO,LA TEBAIDA,4.483,-75.787,0,3.4,
2001/06/05,08:07:33,VALLE DEL CAUCA,CARTAGO,4.691,-75.956,4.1,2.8,
2001/06/05,16:42:39,SANTANDER,CEPITA,6.812,-72.967,170.3,5,
2001/06/21,15:03:47,HUILA,COLOMBIA,3.424,-74.831,23.2,3.8,
2001/06/22,10:17:17,HUILA,COLOMBIA,3.304,-74.81,22,3.4,
2001/06/23,05:34:29,SANTANDER,LOS SANTOS,6.802,-73.143,156,5.4,
2001/06/24,02:18:58,TOLIMA,HERVEO,5.073,-75.219,27.7,2.4,
2001/06/26,12:37:52,SANTANDER,LOS SANTOS,6.874,-73.102,152.3,4.6,
2001/06/27,16:56:03,SANTANDER,LOS SANTOS,6.83,-73.047,161.1,5.2,
2001/06/30,16:50:20,ANTIOQUIA,BETANIA,5.745,-75.951,31.6,4.1,
2001/07/05,09:46:37,ANTIOQUIA,CANASGORDAS,6.894,-75.975,0,4.7,
2001/07/09,13:57:24,TOLIMA,ORTEGA,4.061,-75.31,.6,2.7,
2001/07/19,10:55:10,ANTIOQUIA,MURINDO,6.907,-76.723,0,4.2,
2001/07/24,16:35:46,NARINO,POTOSI,.543,-77.338,70.8,3.4,
2001/08/02,04:02:53,SANTANDER,BOLIVAR,6.059,-73.709,124,4,
2001/08/03,14:45:35,RISARALDA,MARSELLA,4.958,-75.767,4,2.7,
2001/08/28,22:00:35,TOLIMA,PIEDRAS,4.649,-74.827,7.8,2.8,
2001/08/28,00:59:36,SANTANDER,LOS SANTOS,6.862,-73.075,162.7,4.6,
2001/09/08,22:45:11,SUCRE,MAJAGUAL,8.443,-74.706,0,5.4,
2001/09/09,03:51:22,QUINDIO,CORDOBA,4.358,-75.611,.1,2.3,
2001/09/14,13:44:57,HUILA,COLOMBIA,3.6,-74.472,0,3.2,
2001/09/22,03:23:39,VALLE DEL CAUCA,TULUA,3.989,-76.085,180,6,
2001/09/24,09:21:32,QUINDIO,CORDOBA,4.468,-75.724,3.5,2.6,
2001/09/27,14:28:15,VALLE DEL CAUCA,EL CAIRO,4.733,-76.387,74,2.9,
2001/09/30,01:39:17,CALDAS,VOLCAN NEVADO DEL RUIZ,4.544,-75.237,15.3,2,
2001/09/30,11:02:33,NARINO,CORDOBA,.738,-77.405,21.8,4.6,
2001/10/02,21:58:52,SANTANDER,LOS SANTOS,6.821,-73.097,165.3,4.8,
2001/10/05,10:20:12,HUILA,GARZON,2.19,-75.369,0,3.5,
2001/10/16,17:07:09,VALLE DEL CAUCA,TRUJILLO,4.405,-76.441,86.7,3,
2001/10/20,19:59:56,CAUCA,SANTA ROSA,1.525,-76.704,0,3.4,
2001/11/02,21:38:22,TOLIMA,SAN ANTONIO,3.969,-75.48,.1,3.5,
2001/11/09,19:48:22,HUILA,COLOMBIA,3.269,-74.77,0,3.4,
2001/11/09,19:56:46,VALLE DEL CAUCA,EL CAIRO,4.748,-76.344,113.7,3.4,
2001/11/11,06:18:20,VALLE DEL CAUCA,EL CAIRO,4.658,-76.274,100.3,3,
2001/11/16,18:42:15,META,URIBE,3.52,-74.44,4,3.6,
2001/11/19,21:01:25,SANTANDER,CEPITA,6.813,-73.004,160.5,5.9,
2001/11/20,15:43:44,CUNDINAMARCA,GUAYABETAL,4.227,-73.752,0,2.6,
2001/11/23,11:03:17,TOLIMA,VALLE DE SAN JUAN,4.184,-75.082,.1,2.8,
2001/12/07,10:56:56,TOLIMA,IBAGUE,4.45,-75.307,0,2.8,
2001/12/16,09:06:13,SANTANDER,LOS SANTOS,6.821,-73.081,163.4,5.2,
2001/12/21,20:05:34,BOYACA,SOCOTA,5.943,-72.522,.9,4.4,
2001/12/25,09:01:23,SANTANDER,LOS SANTOS,6.809,-73.123,165,4.5,
2002/01/02,19:09:01,SANTANDER,CEPITA,6.839,-73.012,161.5,4.7,
2002/01/02,17:26:38,HUILA,BARAYA,2.951,-74.893,3.9,3.4,
2002/01/12,07:36:08,HUILA,ELIAS,2.069,-75.944,0,3.5,
2002/01/23,02:21:07,CUNDINAMARCA,PULI,4.735,-74.696,2,3.6,
2002/01/27,21:22:08,SANTANDER,CEPITA,6.86,-73.018,163.6,5.1,
2002/01/29,11:24:44,SANTANDER,LOS SANTOS,6.86,-73.086,158.7,4.7,
2002/02/08,22:16:09,CUNDINAMARCA,BELTRAN,4.817,-74.705,14.1,3.5,
2002/02/16,13:49:47,META,LEJANIAS,3.641,-73.944,1.6,4.2,
2002/02/16,20:58:36,SANTANDER,LOS SANTOS,6.812,-73.067,152.4,4.6,
2002/02/18,22:11:55,SANTANDER,LOS SANTOS,6.832,-73.109,160,4.7,
2002/02/18,11:19:27,QUINDIO,CORDOBA,4.429,-75.613,2,2.2,
2002/02/27,06:31:07,CUNDINAMARCA,BITUIMA,4.823,-74.553,0,3.6,
2002/03/07,21:25:43,QUINDIO,CORDOBA,4.44,-75.665,4,2.8,
2002/03/10,00:28:35,SANTANDER,LOS SANTOS,6.785,-73.109,152.8,4.8,
2002/03/12,18:38:31,TOLIMA,SANTA ISABEL,4.726,-75.136,25.9,2.3,
2002/04/06,06:04:38,TOLIMA,SANTA ISABEL,4.744,-75.077,18,1.9,
2002/04/06,22:03:39,QUINDIO,ARMENIA,4.567,-75.69,166,4.1,
2002/04/08,09:03:13,NARINO,TUMACO,1.054,-78.835,125,2.9,
2002/04/11,04:28:53,TOLIMA,IBAGUE,4.363,-75.318,0,2.4,
2002/04/14,09:10:30,CHOCO,EL CARMEN,5.806,-76.154,40,4.7,
2002/04/15,11:16:04,HUILA,TELLO,2.875,-75.052,20,4,
2002/04/23,02:17:44,TOLIMA,IBAGUE,4.371,-75.319,0,2.9,
2002/04/26,01:36:27,SANTANDER,EL CARMEN,6.716,-73.714,4,5.4,
2002/04/28,21:25:04,TOLIMA,COELLO,4.383,-74.932,24.1,3.8,
2002/05/05,08:51:13,TOLIMA,SANTA ISABEL,4.733,-75.246,33.8,2.1,
2002/06/03,16:13:51,VALLE DEL CAUCA,EL DOVIO,4.487,-76.234,107.6,3.8,
2002/06/07,14:42:01,TOLIMA,VILLARRICA,3.926,-74.739,0,2.3,
2002/07/12,18:08:01,SANTANDER,CEPITA,6.837,-73.023,166,5.2,
2002/07/24,19:38:09,CUNDINAMARCA,PULI,4.689,-74.728,0,4.7,
2002/07/31,03:36:24,SANTANDER,LOS SANTOS,6.803,-73.054,162.5,5.1,
2002/08/07,14:23:44,TOLIMA,SANTA ISABEL,4.7,-75.277,38.6,2.2,
2002/08/08,13:39:55,CHOCO,BAJO BAUDO,5.263,-78.063,32.1,5.1,
2002/08/29,10:02:29,SANTANDER,GUACA,6.882,-72.959,163.7,4.9,
2002/08/31,20:08:27,HUILA,LA PLATA,2.317,-75.904,0,3.8,
2002/09/03,12:12:58,CUNDINAMARCA,PULI,4.675,-74.656,12.8,3.4,
2002/09/03,04:17:55,TOLIMA,ALVARADO,4.629,-74.915,14,2,
2002/09/12,18:36:07,QUINDIO,QUIMBAYA,4.595,-75.735,0,2.9,
2002/09/13,09:39:21,HUILA,GIGANTE,2.334,-75.608,.3,3.2,
2002/09/17,22:27:32,CHOCO,SIPI,4.658,-76.558,52,3.1,
2002/09/17,11:09:02,SANTANDER,CEPITA,6.795,-73.022,152.7,4.6,
2002/09/28,17:40:08,TOLIMA,RONCESVALLES,3.855,-75.779,0,4.5,
2002/10/08,04:46:41,META,EL CALVARIO,4.282,-73.697,0,2.4,
2002/10/23,01:14:40,BOYACA,LABRANZAGRANDE,5.543,-72.631,19.3,4.3,
2002/10/30,23:56:23,CUNDINAMARCA,PULI,4.755,-74.68,4,3.5,
2002/11/25,00:55:27,SANTANDER,CEPITA,6.832,-73.035,158.5,5,
2003/01/07,15:42:14,CAUCA,PURACE,2.269,-76.539,0,4.1,
2003/01/08,01:08:22,BOYACA,MARIPI,5.527,-74.017,121.3,4.3,
2003/01/14,05:52:13,CHOCO,NOVITA,4.972,-76.531,66,4.7,
2003/01/22,15:55:35,HUILA,COLOMBIA,3.571,-74.567,0,5.3,
2003/01/24,20:02:14,TOLIMA,IBAGUE,4.381,-75.337,0,3.1,
2003/02/08,17:43:20,SANTANDER,SAN ANDRES,6.818,-72.867,159.9,5.2,
2003/02/08,02:04:55,SANTANDER,CEPITA,6.794,-72.979,157.9,4.4,
2003/02/20,21:23:03,TOLIMA,ORTEGA,4.057,-75.251,.5,3.9,
2003/02/21,01:20:05,TOLIMA,ORTEGA,4.054,-75.254,0,3.9,
2003/02/27,14:00:13,SANTANDER,CEPITA,6.845,-73.018,159.6,5.1,
2003/02/27,11:44:01,SANTANDER,ENCINO,6.111,-73.261,4,4.2,
2003/02/28,04:39:29,TOLIMA,IBAGUE,4.375,-75.341,.1,3.1,
2003/03/05,05:20:33,QUINDIO,CALARCA,4.501,-75.588,0,2.2,
2003/03/30,01:47:29,CHOCO,SIPI,4.571,-76.565,72,4.3,
2003/03/31,17:20:30,HUILA,NATAGA,2.562,-75.896,.1,2.9,
2003/04/04,04:17:28,TOLIMA,ANZOATEGUI,4.654,-75.159,29.9,2.2,
2003/04/10,01:19:12,VALLE DEL CAUCA,EL DOVIO,4.477,-76.334,142,3.8,
2003/04/12,17:00:52,SANTANDER,LOS SANTOS,6.826,-73.085,159.8,4.4,
2003/04/16,11:17:30,HUILA,TIMANA,1.953,-75.986,0,4,
2003/04/17,12:57:40,HUILA,SALADOBLANCO,2.045,-76.086,0,3.3,
2003/04/19,10:17:02,HUILA,PITALITO,1.844,-76.005,12.8,3.6,
2003/04/20,11:34:38,TOLIMA,AMBALEMA,4.751,-74.842,0,3.2,
2003/05/05,00:57:09,SANTANDER,HATO,6.578,-73.317,0,4.9,
2003/05/08,17:22:05,VALLE DEL CAUCA,VERSALLES,4.625,-76.245,100.1,3.1,
2003/05/11,13:50:34,VALLE DEL CAUCA,EL CAIRO,4.702,-76.297,32,3.7,
2003/05/17,08:46:10,TOLIMA,AMBALEMA,4.732,-74.799,.1,3.1,
2003/05/18,11:13:39,CHOCO,NOVITA,4.89,-76.515,8.8,3.7,
2003/05/23,05:17:28,BOYACA,SAN MIGUEL DE SEMA,5.559,-73.725,146.1,4.2,
2003/06/18,13:52:29,SANTANDER,GUACA,6.879,-72.938,168,5.1,
2003/06/26,06:03:22,SANTANDER,GUACA,6.92,-72.935,196,4.7,
2003/07/02,14:36:09,CESAR,PAILITAS,8.907,-73.5,2.1,4.5,
2003/07/14,01:00:00,VALLE DEL CAUCA,CALIMA,4.126,-76.767,60.2,4.5,
2003/08/11,17:09:59,MAGDALENA,EL BANCO,9.001,-73.877,77.3,4.1,
2003/08/12,06:11:57,SANTANDER,LA PAZ,6.186,-73.656,120.9,3.9,
2003/08/12,05:37:05,HUILA,RIVERA,2.683,-75.032,3.9,4.7,
2003/08/22,05:29:13,ZONA GEOGRAFICA ESPECIAL,GORGONA,3.167,-78.033,10,4.9,
2003/08/31,09:41:07,SANTANDER,CEPITA,6.878,-73.01,162,4.5,
2003/09/13,08:56:24,SANTANDER,CEPITA,6.844,-73.006,153.4,5.4,
2003/09/17,21:40:09,CHOCO,MEDIO SAN JUAN,4.375,-76.951,40,4.6,
2003/10/12,11:30:40,META,EL CALVARIO,4.283,-73.716,0,2.6,
2003/10/26,00:13:28,HUILA,PALESTINA,1.579,-76.093,4.1,3.2,
2003/10/29,15:14:25,VALLE DEL CAUCA,LA CUMBRE,3.728,-76.568,148,4.7,
2003/10/30,18:25:19,VALLE DEL CAUCA,CALIMA,4.06,-76.632,86,3.2,
2003/10/30,13:09:06,VALLE DEL CAUCA,EL CAIRO,4.894,-76.366,113,4.8,
2003/11/05,00:58:48,CHOCO,BAJO BAUDO,5.145,-77.896,4.2,5.5,
2003/11/08,20:38:57,LA GUAJIRA,SAN JUAN DEL CESAR,10.889,-73.401,41.5,5.4,
2003/11/08,22:03:00,PUTUMAYO,VALLE DEL GUAMUEZ,.43,-77.306,0,3.9,
2003/11/22,23:47:16,HUILA,HOBO,2.54,-75.497,4.1,3.2,
2003/11/27,12:00:19,SANTANDER,CEPITA,6.818,-73.007,152.6,4.7,
2003/12/27,02:24:25,HUILA,ACEVEDO,1.785,-75.952,144,4.2,
2003/12/29,01:21:24,SANTANDER,LOS SANTOS,6.823,-73.113,156,5.1,
2004/01/05,03:05:28,SANTANDER,LOS SANTOS,6.835,-73.06,155.3,5,
2004/01/10,22:24:35,SANTANDER,LOS SANTOS,6.843,-73.077,158.3,4.5,
2004/01/10,04:26:02,VALLE DEL CAUCA,ROLDANILLO,4.439,-76.157,104.5,4,
2004/01/15,00:25:05,VALLE DEL CAUCA,ANDALUCIA,4.221,-76.227,152,5.1,
2004/01/20,08:31:36,SANTANDER,LOS SANTOS,6.857,-73.053,159.8,5.1,
2004/02/12,15:23:05,VALLE DEL CAUCA,EL CAIRO,4.698,-76.37,128,3.9,
2004/02/16,03:48:14,SANTANDER,CEPITA,6.829,-73.011,160,4.5,
2004/02/20,11:15:52,LA GUAJIRA,RIOHACHA,11.528,-73.315,35.8,6,
2004/02/27,00:48:38,CHOCO,QUIBDO,5.968,-76.594,0,3.9,
2004/03/28,14:12:60,LA GUAJIRA,RIOHACHA,11.751,-73.355,37.5,4.5,
2004/03/29,06:27:19,TOLIMA,RONCESVALLES,3.997,-75.684,0,4.4,
2004/03/31,05:51:16,CHOCO,LLORO,5.652,-76.461,1.4,4.5,
2004/04/02,00:51:12,SANTANDER,LOS SANTOS,6.819,-73.103,152.3,4.7,
2004/04/02,20:14:06,SANTANDER,LOS SANTOS,6.809,-73.048,154.6,4.7,
2004/04/09,03:39:24,TOLIMA,PIEDRAS,4.622,-74.899,6.8,4.2,
2004/04/27,05:38:41,ANTIOQUIA,BETULIA,6.125,-76.195,16,4.1,
2004/05/04,16:12:34,SANTANDER,PUERTO PARRA,6.519,-74.197,4,4,
2004/05/08,11:10:05,VALLE DEL CAUCA,CALIMA,4.026,-76.428,137.3,3.4,
2004/05/14,08:26:50,CHOCO,BAGADO,5.275,-76.263,95.6,3.7,
2004/05/16,20:55:28,META,RESTREPO,4.279,-73.637,2,2.9,
2004/05/17,15:27:33,PUTUMAYO,COLON,1.211,-77.026,0,3.1,
2004/05/22,13:38:26,SANTANDER,LOS SANTOS,6.824,-73.047,155.4,4.5,
2004/05/23,22:42:34,SANTANDER,LOS SANTOS,6.828,-73.066,155.9,4.4,
2004/05/23,08:15:39,SANTANDER,SABANA DE TORRES,7.282,-73.528,2,3.7,
2004/05/23,17:56:32,VALLE DEL CAUCA,DAGUA,3.56,-76.984,32.7,3.6,
2004/05/27,00:59:07,SANTANDER,CEPITA,6.851,-72.985,161.7,4.7,
2004/06/05,04:54:53,VALLE DEL CAUCA,TORO,4.647,-76.046,0,3.1,
2004/06/05,02:36:49,SANTANDER,LOS SANTOS,6.81,-73.086,156.7,4.8,
2004/06/14,23:46:20,SANTANDER,CEPITA,6.807,-73.015,156.6,4.6,
2004/06/18,14:59:55,SANTANDER,CEPITA,6.801,-73.031,154.4,5.4,
2004/06/26,09:34:58,META,LEJANIAS,3.696,-74.208,.1,4.1,
2004/06/30,00:31:00,META,LEJANIAS,3.477,-74.245,0,3.7,
2004/07/18,02:16:22,CHOCO,EL CARMEN,5.8,-76.203,14.9,2.9,
2004/07/22,20:38:38,VALLE DEL CAUCA,ZARZAL,4.449,-76.115,1,2.7,
2004/07/24,20:32:53,VALLE DEL CAUCA,EL CAIRO,4.764,-76.404,84.7,3.4,
2004/07/30,11:36:22,CHOCO,SIPI,4.384,-76.728,68,3.1,
2004/08/03,16:06:39,HUILA,TESALIA,2.401,-75.72,2.1,3.7,
2004/08/14,03:41:37,CUNDINAMARCA,PULI,4.663,-74.811,22.8,3.3,
2004/08/17,12:14:15,VALLE DEL CAUCA,TRUJILLO,4.227,-76.529,79.4,3.6,
2004/08/18,07:06:49,CAUCA,SOTARA,2.14,-76.633,.1,5.2,
2004/08/22,23:35:52,VALLE DEL CAUCA,VERSALLES,4.65,-76.254,82,4.2,
2004/09/08,22:37:07,HUILA,GIGANTE,2.383,-75.542,4,3.1,
2004/09/11,21:28:45,SANTANDER,LOS SANTOS,6.803,-73.106,152.4,4.5,
2004/09/16,06:53:19,VALLE DEL CAUCA,BUENAVENTURA,4.126,-76.997,64,4,
2004/09/18,14:29:08,HUILA,ALGECIRAS,2.618,-75.093,102,4.6,
2004/09/19,03:05:57,SANTANDER,SANTA BARBARA,6.982,-72.925,146.6,2.2,
2004/09/23,19:09:24,HUILA,SAN AGUSTIN,1.742,-76.298,4,3.8,
2004/10/03,08:30:31,SANTANDER,LOS SANTOS,6.838,-73.044,157.9,5.6,
2004/10/12,23:35:05,SANTANDER,LOS SANTOS,6.832,-73.063,153.3,4.5,
2004/10/25,14:55:41,SANTANDER,LOS SANTOS,6.822,-73.122,154.7,5,
2004/11/04,22:42:32,SANTANDER,LOS SANTOS,6.814,-73.043,154.3,4.4,
2004/11/08,12:37:14,SANTANDER,LOS SANTOS,6.852,-73.055,148.3,3.1,
2004/11/08,03:23:00,HUILA,GUADALUPE,2.004,-75.707,.1,3.2,
2004/11/15,09:06:57,CHOCO,BAJO BAUDO,4.768,-77.724,26.2,6.7,
2004/11/20,14:24:23,HUILA,BARAYA,2.845,-74.813,14.8,4,
2004/11/24,11:58:28,SANTANDER,LOS SANTOS,6.813,-73.131,152,4.5,
2004/12/01,19:11:34,ANTIOQUIA,PUERTO NARE,6.22,-74.702,6.3,3.4,
2004/12/04,18:39:33,SANTANDER,LOS SANTOS,6.857,-73.074,156,4.8,
2004/12/07,22:15:06,ANTIOQUIA,SAN FRANCISCO,5.845,-74.809,32.7,2.7,
2004/12/09,19:28:54,CASANARE,HATO COROZAL,6.144,-71.995,88.2,4.4,
